tableId,correctnessAlwaysFirst,correctnessAlwaysEmpty,correctnessChen,correctnessClassifierFeatures,correctnessClassifierStacking,correctnessFindCountry,correctnessFindCountryNames,correctnessFindCrossing,correctnessFindHtmlHeader,correctnessFindHtmlStyle,correctnessTengli,numberOfColumns,numberOfRows,numberOfCells,columnsToRowsRatio,columnsToCellsRatio,rowsToColumnsRatio,rowsToCellsRatio,cellsToColumnsRatio,cellsToRowsRatio,numberOfCellsContainingCountry,percentageOfCellsContainingCountry,containsCountry,numberOfCellsContainingCountr,percentageOfCellsContainingCountr,containsCountr,numberOfNumericCells,percentageOfNumericCells,numberOfBlankCells,percentageOfBlankCells,numberOfCellsStartingWithCapitals,percentageOfCellsStartingWithCapitals,numberOfCellsAllCapitalized,percentageOfCellsAllCapitalized,numberOfCellsAllLowercase,percentageOfCellsAllLowercase,numberOfCellsWithRowspan,percentageOfCellsWithRowspan,numberOfCellsWithColspan,percentageOfCellsWithColspan,numberOfCellsWithStyleClass,percentageOfCellsWithStyleClass,numberOfCellsWithInlineStyle,percentageOfCellsWithInlineStyle,numberOfCellsWithId,percentageOfCellsWithId,numberOfCellsContainingCountryNames,percentageOfCellsContainingCountryNames,avgNumberOfWords,sdNumberOfWords,minNumberOfWords,maxNumberOfWords,avgNumberOfCharacters,sdNumberOfCharacters,minNumberOfCharacters,maxNumberOfCharacters,avgNumberOfLetters,sdNumberOfLetters,minNumberOfLetters,maxNumberOfLetters,avgNumberOfNumbers,sdNumberOfNumbers,minNumberOfNumbers,maxNumberOfNumbers,avgNumberOfPunctuationMarks,sdNumberOfPunctuationMarks,minNumberOfPunctuationMarks,maxNumberOfPunctuationMarks,avgColspanLength,sdColspanLength,minColspanLength,maxColspanLength,avgRowspanLength,sdRowspanLength,minRowspanLength,maxRowspanLength
Global stillbirth rate per 1000 births.html-0,true,false,true,true,false,true,true,true,false,false,false,6,194,1164,0.030927835032343864,0.005154639016836882,32.33333206176758,0.1666666716337204,194.0,6.0,1,0.0,true,1,0.0,true,99,0.09,75,0.06,199,0.17,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,181,0.16,1.09,0.58,1,9,2.54,4.84,0,48,2.54,4.84,0,48,2.91,1.95,0,8,0.79,0.6,0,2,0.0,0.0,0,0,0.0,0.0,0,0
Country Dialing Codes.html-0,true,false,true,true,false,true,true,true,false,false,true,6,238,1428,0.02521008439362049,0.004201680887490511,39.66666793823242,0.1666666716337204,238.0,6.0,2,0.0,true,2,0.0,true,0,0.0,0,0.0,476,0.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,192,0.13,2.08,0.8,1,5,7.13,4.38,1,32,7.13,4.38,1,32,4.29,3.71,0,11,1.74,1.5,0,5,0.0,0.0,0,0,0.0,0.0,0,0
www.mcwdn.org.html-0,false,true,false,false,true,true,false,false,true,true,false,2,4,8,0.5,0.25,2.0,0.5,4.0,2.0,0,0.0,false,0,0.0,false,0,0.0,0,0.0,8,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.75,5.75,7.92,1,20,36.88,52.5,4,129,36.88,52.5,4,129,0.0,0.0,0,0,0.63,1.19,0,3,0.0,0.0,0,0,0.0,0.0,0,0
whichcountry.co.html-0,false,false,false,true,false,true,true,true,false,false,true,5,6,30,0.8333333134651184,0.1666666716337204,1.2000000476837158,0.20000000298023224,6.0,5.0,1,0.03,true,1,0.03,true,5,0.17,0,0.0,16,0.53,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28,0.93,0,0.0,5,0.17,1.23,0.63,1,4,5.43,5.94,0,21,5.43,5.94,0,21,1.9,2.54,0,8,0.4,0.56,0,2,0.0,0.0,0,0,0.0,0.0,0,0
38460107_896349488582315712-0,false,false,false,false,false,false,false,false,true,false,false,8,10,80,0.800000011920929,0.10000000149011612,1.25,0.125,10.0,8.0,0,0.0,false,0,0.0,false,0,0.0,8,0.1,31,0.39,4,0.05,0,0.0,0,0.0,0,0.0,80,1.0,0,0.0,0,0.0,5,0.06,1.46,0.93,1,5,7.49,7.57,0,32,7.49,7.57,0,32,2.1,3.75,0,11,0.69,1.1,0,3,0.0,0.0,0,0,0.0,0.0,0,0
crime index of countries 2014.html-0,true,false,true,true,false,true,true,true,false,false,true,3,129,387,0.023255813866853714,0.007751937955617905,43.0,0.3333333432674408,129.0,3.0,1,0.0,true,1,0.0,true,0,0.0,0,0.0,131,0.34,0,0.0,0,0.0,0,0.0,0,0.0,128,0.33,0,0.0,0,0.0,124,0.32,1.06,0.28,1,3,3.33,3.71,1,22,3.33,3.71,1,22,2.65,1.9,0,4,0.66,0.47,0,1,0.0,0.0,0,0,0.0,0.0,0,0
Global reported death sentences.html-0,true,false,true,true,false,true,true,true,false,false,false,6,78,468,0.07692307978868484,0.012820512987673283,13.0,0.1666666716337204,78.0,6.0,1,0.0,true,1,0.0,true,244,0.52,96,0.21,83,0.18,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,71,0.15,1.09,0.45,1,6,1.79,4.4,0,34,1.79,4.4,0,34,1.09,1.11,0,8,0.12,0.35,0,2,0.0,0.0,0,0,0.0,0.0,0,0
theguardian.com.html-0,true,false,false,true,false,true,true,true,false,false,false,6,11,66,0.5454545617103577,0.09090909361839294,1.8333333730697632,0.1666666716337204,11.0,6.0,1,0.02,true,1,0.02,true,50,0.76,0,0.0,16,0.24,0,0.0,0,0.0,0,0.0,0,0.0,66,1.0,0,0.0,66,1.0,10,0.15,1.35,1.1,1,6,3.23,7.29,0,33,3.23,7.29,0,33,2.05,1.32,0,5,0.11,0.43,0,3,0.0,0.0,0,0,0.0,0.0,0,0
finfacts.com.html-0,false,false,false,true,false,true,true,true,false,false,true,3,13,39,0.23076923191547394,0.07692307978868484,4.333333492279053,0.3333333432674408,13.0,3.0,1,0.03,true,1,0.03,true,10,0.26,0,0.0,16,0.41,1,0.03,0,0.0,0,0.0,6,0.15,0,0.0,0,0.0,0,0.0,9,0.23,2.05,2.37,1,8,9.82,17.01,0,55,9.82,17.01,0,55,1.74,2.41,0,6,0.64,0.84,0,3,0.46,1.1,0,3,0.0,0.0,0,0
europeancountrieslanguages.html-0,true,false,true,false,false,true,true,true,false,false,false,3,51,153,0.05882352963089943,0.019607843831181526,17.0,0.3333333432674408,51.0,3.0,1,0.01,true,1,0.01,true,0,0.0,0,0.0,123,0.8,0,0.0,0,0.0,0,0.0,3,0.02,0,0.0,0,0.0,0,0.0,55,0.36,2.75,3.28,1,17,19.26,23.56,1,128,19.26,23.56,1,128,0.44,1.77,0,10,1.4,2.43,0,11,0.06,0.42,0,3,0.0,0.0,0,0
www.poverty.com-internationalaid.html-0,true,false,false,true,false,true,false,true,false,false,false,3,23,69,0.1304347813129425,0.043478261679410934,7.666666507720947,0.3333333432674408,23.0,3.0,1,0.01,true,1,0.01,true,0,0.0,0,0.0,48,0.52,1,0.01,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21,0.23,2.26,1.93,1,13,9.71,9.73,1,60,9.71,9.73,1,60,1.74,1.49,0,4,0.29,0.5,0,2,0.0,0.0,0,0,0.0,0.0,0,0
98793819_2393837665608997394-0,false,true,false,false,true,true,true,true,true,false,true,2,536,1072,0.0037313431967049837,0.0018656715983524919,268.0,0.5,536.0,2.0,0,0.0,false,0,0.0,false,0,0.0,0,0.0,1068,1.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1072,1.0,0,0.0,1,0.0,2.79,1.48,1,10,15.06,7.05,3,66,15.06,7.05,3,66,0.02,0.19,0,3,0.28,0.58,0,6,0.0,0.0,0,0,0.0,0.0,0,0
world abortion laws.html-0,false,false,false,true,false,false,true,false,false,false,false,9,197,1773,0.04568528011441231,0.005076142027974129,21.88888931274414,0.1111111119389534,197.0,9.0,0,0.0,false,0,0.0,false,0,0.0,104,0.06,1669,0.94,0,0.0,0,0.0,0,0.0,9,0.01,1764,0.99,0,0.0,0,0.0,183,0.1,2.39,8.19,1,81,12.04,51.0,0,525,12.04,51.0,0,525,0.02,0.21,0,6,0.14,0.82,0,10,0.05,0.64,0,9,0.0,0.0,0,0
www.eia.gov.html-0,false,false,false,false,false,true,false,true,false,false,false,6,18,108,0.3333333432674408,0.0555555559694767,3.0,0.1666666716337204,18.0,6.0,1,0.01,true,1,0.01,true,56,0.52,6,0.06,27,0.25,13,0.12,0,0.0,0,0.0,12,0.11,102,0.94,102,0.94,0,0.0,13,0.12,1.59,2.3,1,11,5.32,16.0,0,70,5.32,16.0,0,70,2.44,1.38,0,4,0.43,0.96,0,4,0.67,1.89,0,6,0.0,0.0,0,0
childinfo.org.html-0,false,false,false,true,false,true,true,true,false,false,false,9,197,1773,0.04568528011441231,0.005076142027974129,21.88888931274414,0.1111111119389534,197.0,9.0,1,0.0,true,1,0.0,true,147,0.08,171,0.1,205,0.12,0,0.0,0,0.0,0,0.0,9,0.01,1755,0.99,9,0.01,0,0.0,183,0.1,1.05,0.35,1,6,1.85,3.67,0,41,1.85,3.67,0,41,2.25,1.31,0,4,0.71,0.46,0,3,0.05,0.64,0,9,0.0,0.0,0,0
www.bbc.co.uk.html-0,false,false,false,true,false,false,true,false,false,false,false,4,23,92,0.17391304671764374,0.043478261679410934,5.75,0.25,23.0,4.0,1,0.01,true,1,0.01,true,0,0.0,0,0.0,32,0.35,0,0.0,0,0.0,0,0.0,8,0.09,92,1.0,0,0.0,0,0.0,18,0.2,1.47,1.16,1,6,6.24,10.18,1,37,6.24,10.18,1,37,2.24,1.75,0,5,0.79,0.6,0,3,0.35,1.13,0,4,0.0,0.0,0,0
greeneconomypost.com.html-0,false,false,false,true,false,true,true,true,false,false,false,4,13,52,0.3076923191547394,0.07692307978868484,3.25,0.25,13.0,4.0,1,0.02,true,1,0.02,true,0,0.0,0,0.0,19,0.37,0,0.0,0,0.0,0,0.0,4,0.08,0,0.0,52,1.0,0,0.0,10,0.19,2.0,1.33,1,8,11.13,10.87,1,48,11.13,10.87,1,48,1.62,1.46,0,4,1.08,0.93,0,3,0.31,1.08,0,4,0.0,0.0,0,0
nasspblogs.org-pisa-its-still-poverty-not-stupid.html-0,true,false,true,true,false,true,true,true,false,false,false,3,23,69,0.1304347813129425,0.043478261679410934,7.666666507720947,0.3333333432674408,23.0,3.0,1,0.01,true,1,0.01,true,22,0.32,0,0.0,25,0.36,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21,0.3,1.09,0.28,1,2,3.67,4.01,0,14,3.67,4.01,0,14,1.8,1.4,0,3,0.64,0.94,0,2,0.0,0.0,0,0,0.0,0.0,0,0
www.nature.com.html-0,false,false,true,true,false,true,true,true,false,false,false,5,11,55,0.4545454680919647,0.09090909361839294,2.200000047683716,0.20000000298023224,11.0,5.0,2,0.04,true,2,0.04,true,10,0.18,0,0.0,25,0.45,2,0.04,0,0.0,0,0.0,0,0.0,15,0.27,0,0.0,0,0.0,20,0.36,1.15,0.62,1,5,4.16,5.15,0,24,4.16,5.15,0,24,2.33,2.53,0,6,0.47,0.69,0,3,0.0,0.0,0,0,0.0,0.0,0,0
9643764_3728271537534514101-0,false,false,false,false,false,false,false,false,false,false,false,18,13,234,1.384615421295166,0.07692307978868484,0.7222222089767456,0.0555555559694767,13.0,18.0,0,0.0,false,0,0.0,false,120,0.51,24,0.1,17,0.07,15,0.06,0,0.0,0,0.0,0,0.0,234,1.0,0,0.0,0,0.0,0,0.0,1.11,0.46,1,4,1.54,4.14,0,28,1.54,4.14,0,28,0.97,1.21,0,4,0.12,0.46,0,2,0.0,0.0,0,0,0.0,0.0,0,0
ww.finfacts.com-salcomp.html-1,false,false,false,true,false,true,true,true,false,false,false,3,8,24,0.375,0.125,2.6666667461395264,0.3333333432674408,8.0,3.0,1,0.04,true,1,0.04,true,5,0.21,0,0.0,11,0.46,0,0.0,0,0.0,0,0.0,6,0.25,0,0.0,0,0.0,0,0.0,5,0.21,2.67,2.87,1,8,14.54,19.99,0,54,14.54,19.99,0,54,1.46,2.02,0,5,0.83,0.96,0,3,0.75,1.33,0,3,0.0,0.0,0,0
Global maternal mortality rate.html-0,false,false,true,false,false,false,true,false,false,false,false,3,182,546,0.016483517363667488,0.005494505632668734,60.66666793823242,0.3333333432674408,182.0,3.0,0,0.0,false,0,0.0,false,181,0.33,0,0.0,184,0.34,0,0.0,0,0.0,0,0.0,3,0.01,543,0.99,0,0.0,0,0.0,168,0.31,1.1,0.43,1,5,3.26,4.74,0,33,3.26,4.74,0,33,2.74,2.01,0,6,0.36,0.5,0,2,0.02,0.22,0,3,0.0,0.0,0,0
saschastab (14).html-0,false,false,true,true,false,true,true,true,false,false,true,3,22,66,0.13636364042758942,0.04545454680919647,7.333333492279053,0.3333333432674408,22.0,3.0,1,0.02,true,1,0.02,true,40,0.61,0,0.0,22,0.33,0,0.0,0,0.0,0,0.0,3,0.05,0,0.0,66,1.0,0,0.0,15,0.23,4.08,13.41,1,65,20.88,80.26,0,385,20.88,80.26,0,385,1.92,3.65,0,18,0.74,3.36,0,16,0.14,0.63,0,3,0.0,0.0,0,0
middleeast.about.com.html-0,false,false,true,true,false,true,true,true,false,false,true,3,21,63,0.1428571492433548,0.0476190485060215,7.0,0.3333333432674408,21.0,3.0,1,0.02,true,1,0.02,true,25,0.4,0,0.0,25,0.4,0,0.0,0,0.0,0,0.0,3,0.05,0,0.0,0,0.0,0,0.0,19,0.3,1.57,2.18,1,11,6.14,13.85,0,63,6.14,13.85,0,63,1.38,1.3,0,4,0.57,1.52,0,7,0.14,0.64,0,3,0.0,0.0,0,0
www.filibustercartoons.com-charts_rest_female.html-2,false,true,true,true,true,true,true,false,true,true,true,4,25,100,0.1599999964237213,0.03999999910593033,6.25,0.25,25.0,4.0,0,0.0,false,0,0.0,false,0,0.0,25,0.25,74,0.74,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.01,3.5,2.27,1,7,13.13,8.39,0,34,13.13,8.39,0,34,3.1,4.87,0,12,1.76,2.02,0,5,0.0,0.0,0,0,0.0,0.0,0,0
independence day around the world.html-0,true,false,true,true,false,true,true,true,false,false,true,3,147,441,0.020408162847161293,0.006802720949053764,49.0,0.3333333432674408,147.0,3.0,1,0.0,true,1,0.0,true,0,0.0,0,0.0,417,0.95,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,135,0.31,5.45,6.5,1,60,28.91,40.03,1,324,28.91,40.03,1,324,3.66,3.24,0,18,1.03,1.45,0,11,0.0,0.0,0,0,0.0,0.0,0,0
saschastab (10).html-0,false,false,false,true,false,false,true,true,false,false,true,5,184,920,0.027173912152647972,0.005434782709926367,36.79999923706055,0.20000000298023224,184.0,5.0,1,0.0,true,1,0.0,true,17,0.02,0,0.0,192,0.21,2,0.0,0,0.0,0,0.0,5,0.01,766,0.83,0,0.0,915,0.99,151,0.16,1.08,0.44,1,7,2.65,4.05,0,50,2.65,4.05,0,50,1.07,1.16,0,3,0.5,0.53,0,3,0.03,0.37,0,5,0.0,0.0,0,0
www.filibustercartoons.com-charts_rest_female.html-0,false,false,true,true,false,true,true,true,false,false,false,6,20,120,0.30000001192092896,0.05000000074505806,3.3333332538604736,0.1666666716337204,20.0,6.0,1,0.01,true,1,0.01,true,19,0.16,19,0.16,62,0.52,0,0.0,19,0.16,0,0.0,0,0.0,19,0.16,3,0.03,0,0.0,17,0.14,1.97,1.36,1,5,9.09,10.17,0,40,9.09,10.17,0,40,1.12,2.02,0,6,0.53,1.08,0,3,0.0,0.0,0,0,0.0,0.0,0,0
2.html-0,false,false,true,true,false,true,true,true,false,false,true,4,11,44,0.3636363744735718,0.09090909361839294,2.75,0.25,11.0,4.0,1,0.02,true,1,0.02,true,0,0.0,0,0.0,13,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,44,1.0,0,0.0,10,0.23,1.11,0.62,1,5,3.75,3.67,1,18,3.75,3.67,1,18,3.05,3.58,0,10,1.2,0.93,0,3,0.0,0.0,0,0,0.0,0.0,0,0
saschastab (11).html-0,true,false,false,false,false,false,false,false,false,false,false,4,7,28,0.5714285969734192,0.1428571492433548,1.75,0.25,7.0,4.0,0,0.0,false,0,0.0,false,0,0.0,0,0.0,10,0.36,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.07,1.07,0.26,1,2,4.54,4.36,1,13,4.54,4.36,1,13,2.36,1.83,0,4,0.64,0.49,0,1,0.0,0.0,0,0,0.0,0.0,0,0
www.filibustercartoons.com-charts_rest_female.html-1,true,false,true,true,false,true,false,true,false,false,false,5,32,160,0.15625,0.03125,6.400000095367432,0.20000000298023224,32.0,5.0,1,0.01,true,1,0.01,true,0,0.0,31,0.19,97,0.61,0,0.0,22,0.14,0,0.0,0,0.0,0,0.0,1,0.01,0,0.0,19,0.12,2.68,2.05,1,7,12.68,9.72,0,40,12.68,9.72,0,40,2.04,4.09,0,12,1.12,1.77,0,5,0.0,0.0,0,0,0.0,0.0,0,0
Countries distribution of family income.html-0,true,false,true,true,false,true,true,true,false,false,false,3,136,408,0.022058824077248573,0.007352941203862429,45.33333206176758,0.3333333432674408,136.0,3.0,1,0.0,true,1,0.0,true,172,0.42,0,0.0,138,0.34,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,129,0.32,1.07,0.39,1,7,3.06,4.52,0,42,3.06,4.52,0,42,2.21,1.7,0,6,0.25,0.43,0,1,0.0,0.0,0,0,0.0,0.0,0,0
83471743_7803605280415111304-0,true,false,false,true,false,true,false,true,false,false,true,7,7,49,1.0,0.1428571492433548,1.0,0.1428571492433548,7.0,7.0,1,0.02,true,1,0.02,true,26,0.53,0,0.0,8,0.16,0,0.0,0,0.0,0,0.0,0,0.0,7,0.14,43,0.88,0,0.0,2,0.04,1.27,0.6,1,3,3.1,5.63,0,23,3.1,5.63,0,23,2.18,1.2,0,4,0.61,0.84,0,2,0.0,0.0,0,0,0.0,0.0,0,0
www.learnenglish.de-basics-nationalities.html-1,true,false,true,true,false,true,true,true,false,false,true,2,36,72,0.0555555559694767,0.02777777798473835,18.0,0.5,36.0,2.0,1,0.01,true,1,0.01,true,0,0.0,0,0.0,72,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27,0.38,1.22,0.51,1,3,8.32,4.89,4,28,8.32,4.89,4,28,0.0,0.0,0,0,0.14,0.51,0,2,0.0,0.0,0,0,0.0,0.0,0,0
www.learnenglish.de-basics-nationalities.html-0,true,false,false,false,false,true,true,true,false,false,false,3,35,105,0.08571428805589676,0.02857142873108387,11.666666984558105,0.3333333432674408,35.0,3.0,1,0.01,true,1,0.01,true,0,0.0,0,0.0,105,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,82,0.78,1.3,1.29,1,13,8.89,10.82,5,113,8.89,10.82,5,113,0.0,0.0,0,0,0.06,0.33,0,2,0.0,0.0,0,0,0.0,0.0,0,0
22092638_6030995511978678199-0,true,false,true,true,false,true,true,true,false,false,false,2,231,462,0.008658008649945259,0.0043290043249726295,115.5,0.5,231.0,2.0,1,0.0,true,1,0.0,true,0,0.0,0,0.0,232,0.5,0,0.0,0,0.0,0,0.0,0,0.0,230,0.5,0,0.0,0,0.0,184,0.4,3.99,2.72,1,14,19.12,10.81,4,72,19.12,10.81,4,72,4.2,5.25,0,17,3.98,4.19,0,12,0.0,0.0,0,0,0.0,0.0,0,0
82453334_2736064658761844727-0,false,false,true,true,false,true,true,true,false,false,true,5,306,1530,0.016339870169758797,0.003267973894253373,61.20000076293945,0.20000000298023224,306.0,5.0,1,0.0,true,1,0.0,true,610,0.4,0,0.0,614,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,615,0.4,1530,1.0,277,0.18,1.23,0.46,1,4,4.98,5.44,0,28,4.98,5.44,0,28,0.66,0.84,0,3,0.39,0.74,0,3,0.0,0.0,0,0,0.0,0.0,0,0
economywatch.com.html-0,false,false,true,false,false,false,false,false,false,false,false,5,104,520,0.048076923936605453,0.009615384973585606,20.799999237060547,0.20000000298023224,104.0,5.0,0,0.0,false,0,0.0,false,0,0.0,0,0.0,105,0.2,0,0.0,0,0.0,0,0.0,0,0.0,3,0.01,0,0.0,0,0.0,96,0.18,1.27,0.56,1,7,3.02,3.97,1,36,3.02,3.97,1,36,0.96,1.95,0,6,0.43,0.86,0,3,0.0,0.0,0,0,0.0,0.0,0,0
82453334_2736064658761844727-1,false,false,true,true,false,true,true,true,false,false,true,5,199,995,0.02512562833726406,0.005025125574320555,39.79999923706055,0.20000000298023224,199.0,5.0,1,0.0,true,1,0.0,true,396,0.4,0,0.0,401,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,401,0.4,995,1.0,173,0.17,1.25,0.54,1,4,5.15,5.95,0,27,5.15,5.95,0,27,0.76,0.92,0,3,0.36,0.69,0,3,0.0,0.0,0,0,0.0,0.0,0,0
29823011_7209847736993428962-0,false,false,true,false,false,false,false,false,true,false,true,9,16,144,0.5625,0.0625,1.7777777910232544,0.1111111119389534,16.0,9.0,0,0.0,false,0,0.0,false,45,0.31,0,0.0,68,0.47,13,0.09,1,0.01,0,0.0,0,0.0,8,0.06,48,0.33,0,0.0,0,0.0,1.63,0.91,1,6,8.63,10.46,0,41,8.63,10.46,0,41,0.71,0.92,0,3,0.49,0.96,0,4,0.0,0.0,0,0,0.0,0.0,0,0
www.olympic-2012-london.co.html-0,false,false,false,true,false,true,false,true,false,false,false,18,251,4518,0.0717131495475769,0.0039840638637542725,13.94444465637207,0.0555555559694767,251.0,18.0,12,0.0,true,12,0.0,true,2175,0.48,0,0.0,409,0.09,0,0.0,0,0.0,0,0.0,216,0.05,300,0.07,209,0.05,0,0.0,0,0.0,1.06,0.26,1,4,1.66,3.46,0,32,1.66,3.46,0,32,1.24,1.52,0,4,0.01,0.1,0,2,0.35,1.62,0,8,0.0,0.0,0,0
kassiesa.home.xs4all.nl.html-0,false,false,true,true,false,true,true,true,false,false,false,9,54,486,0.1666666716337204,0.018518518656492233,6.0,0.1111111119389534,54.0,9.0,1,0.0,true,1,0.0,true,106,0.22,0,0.0,53,0.11,0,0.0,3,0.01,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,48,0.1,1.01,0.09,1,2,1.58,2.49,0,18,1.58,2.49,0,18,3.09,1.64,0,5,0.67,0.47,0,1,0.0,0.0,0,0,0.0,0.0,0,0
2338286_9159225464990809489-0,true,false,false,false,false,true,false,true,false,false,false,5,6,30,0.8333333134651184,0.1666666716337204,1.2000000476837158,0.20000000298023224,6.0,5.0,1,0.03,true,1,0.03,true,0,0.0,15,0.5,10,0.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,1.47,0.9,1,5,5.9,7.17,0,21,5.9,7.17,0,21,0.0,0.0,0,0,0.13,0.43,0,2,0.0,0.0,0,0,0.0,0.0,0,0
www.omniglot.com-samerica.html-0,true,false,true,false,false,false,true,true,false,false,false,4,14,56,0.2857142984867096,0.0714285746216774,3.5,0.25,14.0,4.0,0,0.0,false,0,0.0,false,0,0.0,0,0.0,54,0.96,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23,0.41,2.09,1.2,1,5,14.38,9.03,1,38,14.38,9.03,1,38,0.0,0.0,0,0,0.02,0.13,0,1,0.0,0.0,0,0,0.0,0.0,0,0
11657917_8910607210090639348-0,false,false,false,false,false,false,true,false,false,false,true,2,8,16,0.25,0.125,4.0,0.5,8.0,2.0,0,0.0,false,0,0.0,false,2,0.13,0,0.0,13,0.81,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,0.5,1.0,0.0,1,1,4.5,3.01,0,9,4.5,3.01,0,9,0.5,1.37,0,4,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
27402840_3615588268886789724-0,false,false,true,true,false,true,true,true,false,false,false,8,43,344,0.1860465109348297,0.023255813866853714,5.375,0.125,43.0,8.0,1,0.0,true,1,0.0,true,1,0.0,0,0.0,257,0.75,33,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29,0.08,1.02,0.14,1,2,4.04,2.44,0,16,4.04,2.44,0,16,1.77,1.85,0,6,0.52,0.73,0,3,0.0,0.0,0,0,0.0,0.0,0,0
5.html-0,false,false,true,true,false,true,true,false,false,false,false,7,194,1358,0.036082472652196884,0.005154639016836882,27.714284896850586,0.1428571492433548,194.0,7.0,1,0.0,true,1,0.0,true,194,0.14,1,0.0,199,0.15,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,177,0.13,1.05,0.32,1,5,2.41,3.26,0,28,2.41,3.26,0,28,4.7,2.73,0,10,1.14,0.87,0,4,0.0,0.0,0,0,0.0,0.0,0,0
expatinfodesk.html-0,false,false,true,true,false,true,true,true,false,false,false,3,21,63,0.1428571492433548,0.0476190485060215,7.0,0.3333333432674408,21.0,3.0,1,0.02,true,1,0.02,true,20,0.32,0,0.0,43,0.68,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20,0.32,1.03,0.18,1,2,5.32,4.04,0,11,5.32,4.04,0,11,0.48,0.76,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
fathers day around the world.html-0,false,false,true,false,false,false,true,false,false,false,true,3,101,303,0.029702970758080482,0.009900989942252636,33.66666793823242,0.3333333432674408,101.0,3.0,0,0.0,false,0,0.0,false,0,0.0,96,0.32,204,0.67,0,0.0,0,0.0,0,0.0,3,0.01,300,0.99,0,0.0,0,0.0,94,0.31,2.2,3.55,1,58,10.2,21.03,0,336,10.2,21.03,0,336,0.16,0.6,0,6,0.05,0.55,0,9,0.03,0.3,0,3,0.0,0.0,0,0
www.allacro-countries_acronyms_and_abbreviations.html-0,true,false,true,true,false,true,true,true,false,false,false,15,243,3645,0.06172839552164078,0.004115226212888956,16.200000762939453,0.06666667014360428,243.0,15.0,1,0.0,true,1,0.0,true,0,0.0,170,0.05,3190,0.88,2723,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,213,0.06,1.05,0.41,1,11,2.99,2.92,0,44,2.99,2.92,0,44,0.03,0.21,0,6,0.17,0.54,0,10,0.0,0.0,0,0,0.0,0.0,0,0
www.web-wise-wizard.com.html-0,false,false,true,true,false,false,false,false,false,false,false,3,248,744,0.012096773833036423,0.004032257944345474,82.66666412353516,0.3333333432674408,248.0,3.0,0,0.0,false,0,0.0,false,228,0.31,12,0.02,250,0.34,2,0.0,247,0.33,0,0.0,0,0.0,3,0.0,0,0.0,247,0.33,140,0.19,1.33,0.86,1,6,4.98,7.12,0,36,4.98,7.12,0,36,0.81,1.26,0,3,0.15,0.52,0,4,0.0,0.0,0,0,0.0,0.0,0,0
Countries export revenues.html-0,false,false,true,true,false,false,false,false,false,false,true,3,224,672,0.013392857275903225,0.004464285913854837,74.66666412353516,0.3333333432674408,224.0,3.0,0,0.0,false,0,0.0,false,56,0.08,0,0.0,228,0.34,0,0.0,0,0.0,0,0.0,3,0.0,669,1.0,0,0.0,0,0.0,183,0.27,1.39,0.64,1,7,5.36,4.75,0,45,5.36,4.75,0,45,4.63,4.19,0,13,1.16,1.18,0,4,0.01,0.2,0,3,0.0,0.0,0,0
